bgg_id,name,overall_rank,community,manual_label,community_type,average_rating,average_weight,owned,year_published,degree,weighted_degree_strength,betweenness,weighted_clustering,degree_rank,strength_rank,betweenness_rank
46,Medici,718,10,BGG Golden Age canon,temporal_canon,7.18914,2.2174,10239,1995,121,57.71499492973089,0.0,0.037768024809255674,556,669,175
354570,Undaunted: Stalingrad,719,20,Historical wargames + conflict strategy,taste_specialist,8.53991,2.6786,5703,2022,100,37.082259103655815,0.0,0.04657100383903175,1002,1016,175
266121,Unlock!: Heroic Adventures,720,37,Escape-room / Unlock series cluster,franchise_series,7.57353,2.24,8825,2018,96,30.485812634229656,0.0,0.041686864825580094,1154,1251,175
42052,Vinhos,721,8,Medium worker-placement euros,taste_specialist,7.46037,4.2008,5043,2010,90,24.830864310264584,0.0,0.03645182239830685,1445,1504,175
380619,Cyclades: Legendary Edition,722,19,Recent releases / new-hotness cluster,temporal_artifact,8.11356,2.8478,6361,2024,117,49.51198823750019,0.0,0.04913856934516735,601,778,175
244115,Shards of Infinity,723,23,Fantasy adventure / deck-building gateway,taste_cross_over,7.42913,2.0894,9580,2018,81,34.57095214724541,0.0,0.05792347449911701,1907,1091,175
337765,Brian Boru: High King of Ireland,724,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.46263,2.5592,6793,2021,88,43.291456177830696,0.0,0.05970226518521248,1566,891,175
269511,Cooper Island,725,2,Current heavy euro engine builders,taste_specialist,7.54951,4.1574,7909,2019,100,54.20148953795433,0.0,0.0615643365615121,1002,710,175
159508,AquaSphere,726,8,Medium worker-placement euros,taste_specialist,7.24553,3.6786,10993,2014,104,61.01960400491953,0.0,0.05681155282145993,865,621,175
369880,Beer & Bread,727,2,Current heavy euro engine builders,taste_specialist,7.31046,2.3493,14180,2022,98,62.67673668265343,0.0,0.07044251746507511,1077,604,175
128780,Pax Porfiriana,728,20,Historical wargames + conflict strategy,taste_specialist,7.63119,3.6411,5998,2012,186,74.82458987087011,0.0019319455564451562,0.021968937116773737,305,509,66
363247,Azul: Master Chocolatier,729,19,Recent releases / new-hotness cluster,temporal_artifact,7.8651,1.7831,8030,2022,96,30.415492162108418,0.0,0.04560911640123849,1154,1255,175
5782,Coloretto,730,10,BGG Golden Age canon,temporal_canon,6.98103,1.2703,31369,2003,493,263.0883565619588,0.0,0.01380460139380412,129,152,175
111799,Cuba Libre,731,20,Historical wargames + conflict strategy,taste_specialist,7.65401,3.6131,7759,2013,157,60.266403667628765,0.0,0.025994452235872496,369,635,175
58421,Egizia,732,10,BGG Golden Age canon,temporal_canon,7.37878,2.832,4613,2009,85,20.05829000473022,0.0,0.03522434888934671,1719,1813,175
355483,Wandering Towers,733,19,Recent releases / new-hotness cluster,temporal_artifact,7.32858,1.5882,12141,2022,89,51.25372377038002,0.0,0.07065937990963606,1506,746,175
291845,Three Sisters,734,13,Puzzle / nature tableau builders,taste_cross_over,7.52093,2.6406,10461,2022,102,51.37282470613718,0.0,0.057927687786936084,931,744,175
23540,Shikoku 1889,735,20,Historical wargames + conflict strategy,taste_specialist,7.98688,3.8261,4305,2004,124,58.52890598773956,3.202562049639712e-06,0.039839862903382595,521,658,160
875,Roads & Boats,736,20,Historical wargames + conflict strategy,taste_specialist,7.69441,4.2011,4560,1999,96,37.994558706879616,0.0,0.04169907089062356,1154,998,175
298383,Golem,737,2,Current heavy euro engine builders,taste_specialist,7.51447,4.0062,8507,2021,105,58.35225234925747,0.0,0.05980296874306568,829,660,175
190082,Whitehall Mystery,738,35,Cooperative trick-taking + deduction,taste_cross_over,7.52018,2.1295,9118,2017,107,39.212689965963364,0.0,0.04779429391678103,779,970,175
329551,Mosaic: A Story of Civilization,739,2,Current heavy euro engine builders,taste_specialist,7.46697,3.0546,8762,2022,82,42.22501212358475,0.0,0.0642558561800758,1861,910,175
192836,The Colonists,740,8,Medium worker-placement euros,taste_specialist,7.5327,4.0677,8368,2016,87,49.076202511787415,0.0,0.06628381075590413,1618,784,175
286063,The 7th Citadel,741,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.33301,2.9529,10205,2024,116,59.8537405282259,0.0,0.046266089906876084,617,640,175
370913,Star Wars: The Clone Wars,742,26,Pandemic system cluster,franchise_series,7.52095,2.1579,12705,2022,86,43.44879513978958,0.0,0.06008296688370581,1673,887,175
141572,Paperback,743,35,Cooperative trick-taking + deduction,taste_cross_over,7.09137,2.0033,17661,2014,88,52.5732196867466,0.0,0.0744772807022585,1566,732,175
39351,Automobile,744,10,BGG Golden Age canon,temporal_canon,7.3244,3.5242,5558,2009,106,39.75917938351631,0.0,0.03641454155177463,801,952,175
9625,Struggle of Empires,745,20,Historical wargames + conflict strategy,taste_specialist,7.52773,3.5895,6015,2004,146,53.449380554258816,0.0,0.02418586043584218,404,717,175
153016,Telestrations: 12 Player Party Pack,746,25,Party / family / social deduction,taste_cross_over,7.72885,1.0577,6835,2011,98,23.19155347347259,0.0,0.037487621017635094,1077,1591,175
244114,Yellow & Yangtze,747,10,BGG Golden Age canon,temporal_canon,7.79398,3.0833,4336,2018,93,31.45908053219318,0.0,0.043362239456067916,1285,1209,175
270673,Silver & Gold,748,13,Puzzle / nature tableau builders,taste_cross_over,7.16275,1.2169,17122,2019,109,77.50353510677814,0.0,0.06842409665149389,746,492,175
298231,Skyrise,749,2,Current heavy euro engine builders,taste_specialist,7.67592,2.2447,6846,2024,86,39.81390082836151,0.0,0.057673518607692174,1673,950,175
224710,Zombicide: Green Horde,750,9,Amerithrash / miniatures / LCG,taste_specialist,7.67077,2.4667,12971,2018,124,39.53387087583542,0.0,0.03327503680849164,521,962,175
2398,Cribbage,751,10,BGG Golden Age canon,temporal_canon,7.12228,2.5174,18765,1630,110,68.60643695294857,0.0,0.0635142681466838,725,549,175
140603,Francis Drake,752,8,Medium worker-placement euros,taste_specialist,7.37317,2.9053,6890,2013,66,27.553721338510513,0.0,0.06197432234266733,2389,1373,175
403441,Windmill Valley,753,2,Current heavy euro engine builders,taste_specialist,7.70703,3.0658,6631,2024,110,51.970872193574905,0.0,0.05078858284696889,725,740,175
135779,A Fake Artist Goes to New York,754,35,Cooperative trick-taking + deduction,taste_cross_over,7.10689,1.0984,20439,2011,154,111.30792905017734,0.0,0.05205689837913081,379,351,175
123123,BattleCON: Devastation of Indines,755,9,Amerithrash / miniatures / LCG,taste_specialist,7.79161,3.131,5504,2013,106,22.368698850274082,0.0,0.02822496500433439,801,1646,175
113924,Zombicide,757,9,Amerithrash / miniatures / LCG,taste_specialist,7.08678,2.5319,28505,2012,141,79.83000210672617,0.0,0.04749945497451773,427,472,175
328479,Living Forest,758,19,Recent releases / new-hotness cluster,temporal_artifact,7.22481,2.2154,13668,2021,93,51.14079340547323,0.0,0.06338250709609229,1285,747,175
273330,Bloodborne: The Board Game,759,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.72168,3.0655,9722,2021,110,33.55597009509802,0.0,0.033329893495899834,725,1130,175
6472,A Game of Thrones,760,9,Amerithrash / miniatures / LCG,taste_specialist,7.16147,3.4492,10537,2003,121,37.49048448354006,0.0,0.030125578588270207,556,1008,175
334065,Verdant,761,13,Puzzle / nature tableau builders,taste_cross_over,7.26384,2.0829,15732,2022,99,61.36298235505819,0.0,0.06826559111120573,1042,620,175
399941,River of Gold,762,19,Recent releases / new-hotness cluster,temporal_artifact,7.56337,2.4892,6240,2024,79,32.85818639397621,0.0,0.05534849359205319,1990,1155,175
13004,The Downfall of Pompeii,763,10,BGG Golden Age canon,temporal_canon,7.16249,1.8451,9954,2004,78,34.88255573809147,0.0,0.05741750980526025,2035,1078,175
41,Can't Stop,765,10,BGG Golden Age canon,temporal_canon,6.9455,1.1438,22519,1980,309,162.29465594887733,0.0,0.018669849688877905,197,245,175
262941,Dominant Species: Marine,766,20,Historical wargames + conflict strategy,taste_specialist,7.85518,3.6903,5428,2021,103,47.908933624625206,0.0,0.05414612044436979,895,809,175
143519,Quantum,767,37,Escape-room / Unlock series cluster,franchise_series,7.2257,2.4797,8700,2013,77,25.4535838291049,0.0,0.05132570303086401,2078,1463,175
37904,Formula D,768,9,Amerithrash / miniatures / LCG,taste_specialist,6.98561,1.9653,28199,2008,103,69.19069276750088,0.0,0.06817357621869313,895,546,175
306040,Merv: The Heart of the Silk Road,769,2,Current heavy euro engine builders,taste_specialist,7.47766,3.435,8555,2020,105,55.676240518689156,0.0,0.056821584171768705,829,693,175
10547,Betrayal at House on the Hill,770,9,Amerithrash / miniatures / LCG,taste_specialist,7.00861,2.3989,86282,2004,398,230.34692819789052,0.0007429943955164131,0.018198907599647148,154,178,92
160010,Conan,771,9,Amerithrash / miniatures / LCG,taste_specialist,7.62925,2.7717,9782,2016,100,30.05915782600641,0.0,0.03467439217670793,1002,1276,175
347305,Inventions: Evolution of Ideas,772,2,Current heavy euro engine builders,taste_specialist,7.91893,4.5856,6706,2024,119,70.56608818471432,0.0,0.05601969384051273,583,537,175
135219,The Battle of Five Armies,773,9,Amerithrash / miniatures / LCG,taste_specialist,7.82685,3.6074,7614,2014,84,32.18172065913677,0.0,0.050748471076904514,1764,1183,175
258036,Between Two Castles of Mad King Ludwig,774,13,Puzzle / nature tableau builders,taste_cross_over,7.21974,2.1859,11737,2018,104,52.38424392044544,0.0,0.06225870986089925,865,736,175
155703,Evolution,775,39,Take-that card/fandom cluster,franchise_series,7.00511,2.4279,25093,2014,96,69.76506278663874,0.0,0.08074359503436698,1154,543,175
440540,Take Time,776,19,Recent releases / new-hotness cluster,temporal_artifact,7.75331,1.7848,7651,2025,87,42.96745200455189,0.0,0.061675998386476256,1618,895,175
42776,Gears of War: The Board Game,777,9,Amerithrash / miniatures / LCG,taste_specialist,7.46875,2.8829,8136,2011,121,32.44923241436481,0.0,0.03022559136091034,556,1174,175
368061,Zoo Vadis,778,35,Cooperative trick-taking + deduction,taste_cross_over,7.46009,2.0971,7808,2023,137,73.62650058418512,0.0,0.0475618178735812,438,519,175
107529,Kingdom Builder,779,10,BGG Golden Age canon,temporal_canon,6.93234,2.071,31600,2011,141,115.02931523323059,0.0,0.06039614627537546,427,339,175
171499,Cacao,780,38,Racing / sports / route bridge,bridge_cluster,7.07053,1.8258,14844,2015,85,51.017950266599655,0.0,0.07360542459132911,1719,751,175
326494,The Adventures of Robin Hood,781,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.42558,1.8324,12809,2021,93,42.96739290654659,0.0,0.05499259176206962,1285,896,175
1353,Time's Up!,782,10,BGG Golden Age canon,temporal_canon,7.27916,1.2023,6865,1999,76,21.296948149800297,0.0,0.044349267450652055,2119,1722,175
180593,The Bloody Inn,783,32,Open-drafting tactical euro cluster,bridge_cluster,7.07633,2.3514,16950,2015,76,47.2577333599329,0.0,0.0801337222295656,2119,819,175
24508,Taluva,784,10,BGG Golden Age canon,temporal_canon,7.13469,2.2497,9226,2006,93,39.04041875898838,0.0,0.04224854539363017,1285,972,175
3685,Hammer of the Scots,785,20,Historical wargames + conflict strategy,taste_specialist,7.52298,2.9499,5668,2002,149,45.18471053242683,0.0,0.020766358288950185,397,857,175
233247,Civilization: A New Dawn,786,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.24031,3.2035,13981,2017,102,60.71330223977566,0.0,0.06462316082248344,931,626,175
174785,Mare Nostrum: Empires,787,20,Historical wargames + conflict strategy,taste_specialist,7.51643,2.9864,6524,2016,84,30.0375342965126,0.0,0.04306381145337202,1764,1280,175
209778,Magic Maze,788,25,Party / family / social deduction,taste_cross_over,6.93707,1.7476,38064,2017,140,123.6626198515296,0.0,0.06613058231602849,433,318,175
100423,Elder Sign,789,9,Amerithrash / miniatures / LCG,taste_specialist,6.96697,2.3432,44097,2011,239,135.52643933147192,0.0,0.026904562199156788,244,290,175
300905,Top Ten,790,19,Recent releases / new-hotness cluster,temporal_artifact,7.38431,1.075,9245,2020,106,48.37790381908417,0.0,0.053996890057401215,801,794,175
361545,Twilight Inscription,791,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.40695,3.2111,11736,2022,95,62.1071113422513,0.0,0.06989838404703215,1199,611,175
204472,Sub Terra,792,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.3607,2.1329,10102,2017,82,24.88215100765228,0.0,0.0452365820339595,1861,1499,175
306881,Railroad Ink Challenge: Lush Green Edition,793,31,Railroad Ink / spatial puzzle cluster,franchise_series,7.56508,2.1143,10635,2021,91,43.22078976035118,0.0,0.06111931183321829,1400,893,175
169255,A Game of Thrones: The Card Game (Second Edition),794,9,Amerithrash / miniatures / LCG,taste_specialist,7.48422,3.5294,10062,2015,103,37.60661607980728,0.0,0.04728145020393135,895,1003,175
270239,Moonrakers,795,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.69415,2.4725,6511,2020,99,26.00747527182102,0.0,0.032711434569296524,1042,1435,175
300300,Chronicles of Crime: 1400,796,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,7.6808,1.9886,13200,2020,80,46.53839345276356,0.0,0.06910176072142243,1956,833,175
283864,Trails of Tucana,797,17,Roll-and-write / number dice games,taste_cross_over,7.35941,1.2667,8583,2019,90,40.827962666749954,0.0,0.057658370893244985,1445,936,175
3201,Lord of the Rings: The Confrontation,798,10,BGG Golden Age canon,temporal_canon,7.22114,2.15,8823,2002,88,35.97526425123215,0.0,0.047234243891968015,1566,1051,175
316624,Stationfall,799,20,Historical wargames + conflict strategy,taste_specialist,7.70565,3.9557,5578,2023,98,40.85202021896839,0.0,0.04321111202650772,1077,935,175
205359,Star Wars: Destiny,800,9,Amerithrash / miniatures / LCG,taste_specialist,7.41232,2.4455,8955,2016,90,30.233411669731137,0.0,0.045317100257262655,1445,1267,175
21763,Mr. Jack,801,10,BGG Golden Age canon,temporal_canon,6.96048,2.172,25429,2006,111,66.64132455736399,0.0,0.056193766807113146,701,567,175
163839,Feudum,802,2,Current heavy euro engine builders,taste_specialist,7.58363,4.5919,7272,2018,92,48.17176850140095,0.0,0.05752573628108587,1346,800,175
218603,Photosynthesis,803,36,Light set-collection gateway,bridge_cluster,6.92838,2.2669,43033,2017,136,123.77038972824812,0.0,0.06791192660236839,443,316,175
266164,Babylonia,804,10,BGG Golden Age canon,temporal_canon,7.62318,2.3945,4217,2019,111,46.08832098543644,0.0,0.039702230356064516,701,840,175
202670,Ticket to Ride: Rails & Sails,805,41,Ticket to Ride / route-building series cluster,franchise_series,7.42964,2.4775,13395,2016,103,37.98636268079281,0.0,0.04892873721098736,895,999,175
163166,One Night Ultimate Werewolf: Daybreak,806,25,Party / family / social deduction,taste_cross_over,7.27861,1.4065,17123,2015,107,64.29897111654282,0.0,0.06947646351711208,779,593,175
338957,Caesar!: Seize Rome in 20 Minutes!,807,35,Cooperative trick-taking + deduction,taste_cross_over,7.50241,1.9435,7457,2021,96,40.001741871237755,0.0,0.05428180574436307,1154,947,175
212445,Blood Bowl (2016 Edition),808,9,Amerithrash / miniatures / LCG,taste_specialist,7.96884,3.5556,5559,2016,95,17.311251044273373,0.0,0.025832326670411788,1199,1987,175
214880,Chicago 1875: City of the Big Shoulders,809,2,Current heavy euro engine builders,taste_specialist,7.76413,4.0166,3505,2019,97,35.827066510915756,0.0,0.04323747743882981,1115,1055,175
346703,7 Wonders: Architects,810,13,Puzzle / nature tableau builders,taste_cross_over,7.03174,1.3674,19796,2021,103,73.37137557566166,0.0,0.0739503538776283,895,524,175
444481,Star Wars: Battle of Hoth,811,19,Recent releases / new-hotness cluster,temporal_artifact,7.95118,1.875,8109,2025,87,47.94215579330921,0.0,0.06585555363077228,1618,808,175
121408,Trains,812,8,Medium worker-placement euros,taste_specialist,7.11556,2.3798,10851,2012,84,36.61637906730175,0.000400320256204964,0.05650889718690606,1764,1028,108
296912,Fort,813,5,Area-control crossover / Root-Eclipse cluster,bridge_cluster,7.05874,2.4437,22127,2020,106,86.53389669954777,0.0,0.07838031047625861,801,435,175
69789,Ascension: Deckbuilding Game,814,9,Amerithrash / miniatures / LCG,taste_specialist,7.04534,2.1371,15646,2010,96,46.77641523629427,0.001601281024819856,0.05849488912667242,1154,828,70
132018,Churchill,815,20,Historical wargames + conflict strategy,taste_specialist,7.66722,3.3825,5888,2015,170,57.75805109739303,0.0,0.021874542201063392,339,668,175
279613,Unlock!: Timeless Adventures,816,37,Escape-room / Unlock series cluster,franchise_series,7.7164,2.0667,6695,2019,92,24.030681788921353,0.0,0.03594671990090179,1346,1545,175
29603,D-Day at Omaha Beach,817,20,Historical wargames + conflict strategy,taste_specialist,8.30907,3.4851,5231,2009,129,29.684765875339505,0.0,0.018564980800120177,478,1293,175
193558,The Oracle of Delphi,818,8,Medium worker-placement euros,taste_specialist,7.29764,3.0403,7180,2016,92,45.30646588653326,0.0,0.05767535063175493,1346,853,175
283863,The Magnificent,819,2,Current heavy euro engine builders,taste_specialist,7.47414,3.1347,7517,2019,90,41.336555272340775,0.0,0.057554427506721836,1445,925,175
2955,Mexica,820,10,BGG Golden Age canon,temporal_canon,7.23929,2.6785,9873,2002,111,53.78190787881613,0.0,0.0442979410003778,701,714,175
113294,Escape: The Curse of the Temple,821,25,Party / family / social deduction,taste_cross_over,6.95059,1.4781,22178,2012,99,60.34741133451462,0.0,0.07075780611112911,1042,633,175
254708,Roll Player Adventures,822,12,Dungeon crawl / cooperative campaign adventure,taste_specialist,8.10858,2.3467,6743,2021,82,26.176067858934402,0.0,0.04432756295111272,1861,1432,175
